original_text,generated_text,questeval_score,overall_questeval_score
"amsterdam, the netherlands. h1b[1]
booking.com is always on the lookout for good developers, dba's and sysadmins on-site in the center of amsterdam. i'm a developer there currently working on infrastructure tasks and relocated over there about three years ago, and have been very happy with it.
we have people from all over the world relocating to work with us and are very well set up to handle relocation and visa issues, most of the people working in it are expats so we've got a lot of experience with bringing people in.
it's a rapidly growing company that represents the biggest chunk of the priceline (pcln) group of companies where problems that look relatively mundane on paper become much more interesting due to the scale and growth levels we're operating at.
we use perl for almost everything with a mysql backend and git for development. we get our changes out really fast, it's rare for your code not to be on our live systems within hours of you pushing it. we're also very open to open sourcing code that doesn't contain any business logic, i've personally been involved in open sourcing a few of our internal tools, including <a href=""https://github.com/git-deploy"" >https://github.com/git-deploy</a> and a few cpan modules.
we have a relatively flat hierarchy with minimum levels of bureaucracy since we're very data driven and have a clear goal: helping our customers.
you don't have to know perl in advance to be a developer there. we've hired people who've done c, java etc. before. the sort of people we'd like to hire are good technically, excellent at communication, and can acquire a good sense of how they fit into the big picture.
i'd be happy to answer any questions at redacted_email and/or forward your resume, i've posted in a similar thread here a few times before andi've fielded a bunch of questions from would-be applicants. <a href=""http://booking.com/jobs"" >http://booking.com/jobs</a> also has some good information.
1. well, not h1b, but we'll take care of the dutch equivalent","amsterdam, the netherlands. h1b[1]
booking.com is always on the lookout for good developers, dba's and sysadmins on-site in the center of amsterdam. i'm a developer there currently working on infrastructure tasks and relocated over there about three years ago, and have been very happy with it.
we have people from all over the world relocating to work with us and are very well set up to handle relocation and visa issues, most of the people working in it are expats so we've got a lot of experience with bringing people in.
it's a rapidly growing company that represents the biggest chunk of the priceline (pcln) group of companies where problems that look relatively mundane on paper become much more interesting due to the scale and growth levels we're operating at.
we use perl for almost everything with a mysql backend and git for development. we get our changes out really fast, it's rare for your code not to be on our live systems within hours of you pushing it. we're also very open to open sourcing code that doesn't contain any business logic, i've personally been involved in open sourcing a few of our internal tools, including  and a few cpan modules.
we have",0.5696008761693068,0.6022237928055753
"(boston or remote)
we're hiring a developer at ravelry.
the site has 2 million+ registered users and a healthy amount of traffic but we're a small staff of 4 - you'd be the second developer and you'd work on anything and everything.
the catch - you have to be a knitter or crocheter.
<a href=""http://ravelry.com/jobs"" >http://ravelry.com/jobs</a>","(boston or remote)
we're hiring a developer at ravelry.
the site has 2 million+ registered users and a healthy amount of traffic but we're a small staff of 4 - you'd be the second developer and you'd work on anything and everything.
the catch - you have to be a knitter or crocheter.
'",0.6264154820273098,0.6022237928055753
"givenext - cleveland, oh or remote - <a href=""https://givenext.com"" >
givenext is the easiest way for donors to give to the causes they care about. we support giving to 1.4 million nonprofits.
looking for a full-time technical cofounder / cto. you'll be paid a salary plus have stock options.
read more at <a href=""https://givenext.com/cofounder"" >","givenext - city, oh or remote - https://ifful.com >
givenext is the easiest way for investors to give to the causes they care about. we support giving to 1.4 million nonprofits.
looking for a full-time technical cofounder / cto. you'll be paid a salary plus have stock options.
read more at https://githubext.com/cofounder >'",0.5641541844306146,0.6022237928055753
"santa monica, ca - full-time(remote possible for right candidate)
at spout (<a href=""http://spout.co"" >) we're building twilio for finance. we've only been at it a few months and we've already added over 700 banks and bill providers to the platform.
we're enabling developers to build awesome applications with bank and bill provider(cell phone bills, utility bills, etc) data.
we're still a small team (2 growing to four in the next two weeks), but we're looking for a few more early hires.
if working on hard problems (data extraction is the name of our game) and working with big data (we currently only have hundreds of thousands of rows, but its quite clear it will grow to billions of rows at the least very quickly) are on your to-do list we'd love to chat.
right now we're looking for senior engineers and we're not particularly worried about your language of choice, since we're helping devs build integrations in many different languages having our core team be a well rounded bunch of polyglots is important.
some things you'll be doing on a daily basis.
* answering support emails and chats - our customers are engineers and with our engineers answering their questions we can build a much better relationship with them over time as well as drastically improve the product
* working in our customers codebases to help them integrate spout quickly and painlessly
* hacking on our core api and finding more efficient ways to extract data from the providers we support and the new ones we're adding for our customers
* pushing changes to our api dashboard or sandbox that we're currently building to help give devs more insight into their products so we can help them grow their business.
* hacking things for productivity around the office, whether its a new webhook integration from github to hipchat, or just something to make us smile when a new customer signs up we believe in working on projects that are fun quick hacks and keep up office morale as well as make us better at making our customers happy.
in an ideal world you will also be:
* outgoing - we really need our first core engineers to serve as customer support, developer evangelist and full-stack engineers. we know its asking alot, but if wearing many hats is your idea of a good time, we want to chat - you won't ever lack a sense of responsibility around here!
* willing to put together teams for hackathons - we'd love it if we could all hack together on the weekends and build cool things with our api or help other devs do it at things like startup weekend etc.
* be active in the open source community - we think its important to give back to the community, great open source devs have taught us all so much about programming, at spout we want to contribute back to that community and help nurture the new developers who will eventually be building awesome things on our api.
* willing to speak at conferences - we want our engineers to make names for themselves and we want to hire the best. we'd love it if you were an authority in your area of expertise or at least wanted to stay on the edge of what you were doing, we're big believers in telling everyone about what we're doing and having them learn from us as we learn from them too.
in addition to these things we're offering meaningful equity and salary and we are working to build a culture of builders who love what they're doing.
working together as a team is important to us and if you are the type of dev who is regularly looking for the next best thing it may not be a good fit, we want people who want to work with us and we'll err more to the side of eagerness to learn than expertise that is just looking for a higher salary every chance they get.
that said, we're paying well and you shouldn't be taking a pay cut to come here, we generate real revenue already and we're just getting started.
come be a part of something big, we can't wait to talk to you.
email us at jobs [at] our domain name","santa monica, ca - full-time(remote possible for right candidate)
at spout (http://spout.co >) we're building twilio for finance. we've only been at it a few months and we've already added over 700 banks and bill providers to the platform.
we're enabling developers to build awesome applications with bank and bill provider(cell phone papers, utility bill, etc) data",0.5913853591755679,0.6022237928055753
"chambéry, france and lausanne, switzerland - python and javascript devs - geospatial and business
all open source.
geospatial development is primarily javascript (openlayers, ext.js) and python (pylons, sqlalchemy, etc.).
business development is python (openerp).
full list of positions: <a href=""http://www.camptocamp.com/en/careers"" >http://www.camptocamp.com/en/careers</a>","chambéry, france and lausanne, switzerland - python and javascript devs - geospatial and business
all open source.
geospatial development is primarily javascript (openlills, ext.js) and python (pylons, sqlalchemy, etc.).
business development is python (openerp).
full list of positions:",0.5097068679319354,0.6022237928055753
"san francisco, ca.
byliner inc. is a publishing company and social network built around great stories. we are an online archive of long form journalism and fiction, as well as a publisher of original stories for ipad, kindle, and other mobile devices.
we use ruby, mysql, redis, sass and are making the shift to using backbone and coffeescript on the front-end. we also produce ebooks.
looking for both ui and back-end developers. full time and/or contract.
also starting to look for a designer for help with static html/css and graphics on a contract basis.
more info: <a href=""http://byliner.com/jobs"" >http://byliner.com/jobs</a>","san francisco, ca.
byliner inc. is a publishing company and social network built around great stories. we are an online archive of long form journalism and fiction, as well as a publisher of original stories for ipad, kindle, and other mobile devices.
we use ruby, mysql, redis, sass and are making the shift to using backbone and coffeescript on the front-end. we also produce ebooks.
looking for both ui and back-end developers. full time and/or contract.
also starting to look for a designer for help with static html/css and graphics on a contract basis.
more info: |",0.6929627866429826,0.6022237928055753
"daily harvest | <a href="" | jobs: software engineer + more | new york city, ny or princeton, nj | full-time onsite | <a href="" contact me at savraj@ [our domain] and mention hn in the subject line! based in nyc we are a rapidly growing startup sending out thousands of products to happy customers each week. everyone around you -- especially the non-techies in your life -- will at least try, if not consistently enjoy the frozen superfood eats that your work at daily harvest will deliver! our 50+ flavor combinations of smoothies, overnight oats, chia parfaits, and harvest bowls are co-created by our team of chefs and nutritionists and come packed with organic fruits and vegetables, and no added sugar or preservatives. each cup is perfectly portioned, so all you have to do is take it out of the freezer, add your liquid of choice and blend, heat or soak. as a member of our software engineering team, you’ll craft and ship the code that powers our entire business -- from user-facing ui, to code that interfaces with our shipping providers, to inventory and supply chain management at scale. you’ll be working with a team of friendly, easy-going engineers. board game skills a plus. ;) your qualifications - 3+ years of experience in software development roles - experience with python-powered web-apps (flask, jinja, google cloud, google app engine, stripe) - mysql, google cloud sql, peewee orm - experience with git, pytest, and deployments to google cloud.","daily harvest |  | jobs: software engineer + more | new york city, ny or paris, nj | full-time onsite |  contact me at coolraj@ [our domain] and mention hn in the subject line! based in nyc we are a rapidly growing startup sending out thousands of products to happy customers each week. everyone around you -- especially the non-techies in your life -- will at least try, if not consistently enjoy the rocket superfood that your work at daily harvest will deliver! our 50+ flavor combination of smoothies, instant oops, chia parfaits, and harvestbowl are co- created by our team of chefs and nutritionists and come packed with organic products and no added added sweet or presews. each cup is perfectly portioned, so all you have to do is take it out of the fridge, add your liquid of choice and blend, heat or soak. as a member of our software engineering team, you’ll craft and ship the code that powers our entire business -- from user-facing ui, to code that interfaces with our shipping providers, to inventory and supply chain management at scale. you’ll be working with a team of friendly, easy-going engineers. board game skills a",0.5661384637932425,0.6022237928055753
"santa clara, ca, full-time, linux kernel - virtualization engineer at nvidia.
we are looking for talented embedded system software engineers with a focus on virtualization to help us architect next generation hypervisor software for nvidia platforms.
this is a position in santa clara, ca.
some of the skills we look for:
technical expertise on the arm architecture, embedded virtualization, multicore designs, linux kernel, device drivers and embedded software in general.
practical understanding and implementation of microkernels, hypervisor design, multicore, cache coherency, concurrency, systems level api design, virtual memory management. also development of virtualization interfaces for the linux kernel.
keywords/specialties: virtualization, hypervisor design, microkernels, arm architecture, linux kernel, virtual memory management, multicore.
<a href=""http://careers.nvidia.com//pljb/nvidia/nvidiaemployment/applicant/jobclick.jsp?count=1&amp;id=9407"" >
for cvs please email rkhanna @ nvidia.com","santa clara, ca, full-time, linux kernel - virtualization engineer at mit.
we are looking for talented embedded system software engineers with a focus on virtualization to help us architect next generation hypervisor software for our platforms.
this is a position in santa clara, ca.
some of the skills we look for:
technical expertise on the arm architecture, embedded virtualization, codecore designs, linux kernel, device drivers and embedded software in general.
p pragmatic understanding and implementation of microkils, hypervisor design, microkars, arm architecture, linux kernel, virtual memory management, multicore.
http://careers.nve.com/pljb/nvars/nf7employment/applicant/jobclick.jsp?v=1&amp;id=9407 >
for cvs please email rhanna @ nve.com'",0.5773394247441301,0.6022237928055753
"nimble storage | san jose, ca | full time | h1b welcome
nimble storage is one of the fastest growing storage systems company. <a href=""http://nimblestorage.com/company/awards.php"" >http://nimblestorage.com/company/awards.php</a>
looking for system software development and test engineers with expertise in c/c++/java/perl. please check careers page for specific positions: <a href=""http://www.nimblestorage.com/company/careers.php"" >http://www.nimblestorage.com/company/careers.php</a>
if interested email resume along with job position to bankim [at] nimblestorage [dot] com","nimble storage | san jose, ca | full time | h1b welcome
nimble storage is one of the fastest growing storage systems company. 
looking for system software development and test engineers with expertise in c/c++/java/perl. please check careers page for specific positions: 
if interested email resume along with job position to bankim [at] nimblestagment [dot] com'",0.7002503935972751,0.6022237928055753
"daily harvest | <a href="" | jobs: software engineer + more | new york city, ny or princeton, nj | full-time onsite | <a href="" contact me at savraj@ [our domain] and mention hn in the subject line! based in nyc we are a rapidly growing startup sending out thousands of products to happy customers each week. everyone around you -- especially the non-techies in your life -- will at least try, if not consistently enjoy the frozen superfood eats that your work at daily harvest will deliver! our 50+ flavor combinations of smoothies, overnight oats, chia parfaits, and harvest bowls are co-created by our team of chefs and nutritionists and come packed with organic fruits and vegetables, and no added sugar or preservatives. each cup is perfectly portioned, so all you have to do is take it out of the freezer, add your liquid of choice and blend, heat or soak. as a member of our software engineering team, you’ll craft and ship the code that powers our entire business -- from user-facing ui, to code that interfaces with our shipping providers, to inventory and supply chain management at scale. you’ll be working with a team of friendly, easy-going engineers. board game skills a plus. ;) your qualifications - 3+ years of experience in software development roles - experience with python-powered web-apps (flask, jinja, google cloud, google app engine, stripe) - mysql, google cloud sql, peewee orm - experience with git, pytest, and deployments to google cloud.","daily harvest |  | jobs: software engineer + more | new york city, ny or paris, nj | full-time onsite |  contact me atsavraj@ [our domain] and mention hn in the subject line! based in nyc we are a rapidly growing startup sending out thousands of products to happy customers each week. everyone around you -- especially the non-techies in your life -- will at least try, if not consistently enjoy the cloud superfoodes that your work at daily harvest will deliver! our 50+ flavor combination of smoothies, quickly oops, and harvest does deliver! our 50+ flavor combination of smoothies, instant oops, and harvest does deliver! our 50+ flavor combination of smoothies, instant oops, and harvest does deliver! our 50+ flavor combination of smoothies, instant oops, and harvest does deliver! our 50+ flavor combination of smoothies, instant oops, and harvest does deliver! our 50+ flavor combination of this elegant design is very well enough for all all you have to do is take it out of the fridge, add your liquid of choice and blend, heat or soak. as a member of our software engineering team, you’ll craft and ship the code that powers",0.5907649447249773,0.6022237928055753
"allahabad, india, intern
khitchdee is building a custom gadget. we intend to popularize the production of custom gadgets all over the world. this summer internship is more like an apprenticeship where you learn the ropes while following an experienced engineer. it is best suited to ee students with an interest in music. monthly stipend rs.29167. if you applying from outside india, keep in mind that the total stipend wont cover your traveling costs. to apply email redacted_email. our website <a href=""http://www.khitchdee.com"" >http://www.khitchdee.com</a>","allahabad, india, intern
khitchdee is building a custom gadget. we plan to popularize the production of custom gadgets all over the world. this summer internship is more like an apprenticeship where you learn the ways while following an experienced engineer. it is best suited to ee students with an interest in music. monthly stipend (r.2917. if you applying from outside india, keep in mind that the total stipend would cover your traveling costs. to apply email redacted_email. our website /",0.7276468272220731,0.6022237928055753
"stamford, ct.  seeking best of the best cloud savvy devops, with emphasis on aws and chef, and real world experience managing 1k - 100k machines and hybrid clouds.  contact me at my username at gmail.","stamford, ct.  seeking best of the best cloud savvy devops, with emphasis on aws and chef, and real world experience managing 1k - 100k machines and hybrid clouds.  contact me at my username at gmail.",0.372692054858888,0.6022237928055753
