original_text,original_generated_text,fixed_generated_text,original_factuality_score,new_factuality_score,diff_q_df,prompt,factuality_difference,label
"pittsburgh, pa (intern, full-time,remote): timesys
we are looking for embedded linux kernel developers, build system gurus, gnu tool hackers, userspace application developers, and support engineers.
in office environment very fun, team oriented with kegerator, video game breakroom, and hilarious water cooler discussions.
<a href=""http://www.timesys.com/company/careers"" >http://www.timesys.com/company/careers</a>
tell em jaos sent you","pittsburgh, pa (intern, full-time,remote): timesys
we are looking for embedded linux kernel developers, build system gurus, gnu tool hackers, userspace application developers, and support engineers.
in office environment very fun, team oriented with kegerator, video game breakroom, and funny water cool discussions.

tell em jas sent you'","pittsburgh, pa (intern, full-time,remote): timesys
we are looking for embedded linux kernel developers, build system gurus, gnu tool hackers, userspace application developers, and support engineers.
in office environment very fun, team oriented with kegerator, video game breakroom, and funny water cool discussions.

tell em jas sent you'",0.9669549465179444,0.9669549465179444,2.2176364456472735,"Original job description for reference: 'Pittsburgh, PA (intern, full-time,remote): Timesys
We are looking for embedded Linux kernel developers, build system gurus, gnu tool hackers, userspace application developers, and support engineers.
In office environment very fun, team oriented with kegerator, video game breakroom, and hilarious water cooler discussions.

tell em jaos sent you' 
Based on the original description, the job is located in Pittsburgh, PA (intern, full-time,remote. The company, Timesys, is seeking a qualified individual for the support engineers position. The ideal candidate would be skilled in the following technologies: Linux. This job offers the option to work remotely. Write a new job description using only the information provided in the original description.",0.0,1
"planet labs inc. - <a href=""http://planet-labs.com"" > - san francisco, ca
we provide universal access to information about the changing planet. we'll soon operate the world’s largest fleet of earth imaging satellites to frequently image the entire planet and provide open access to that information. we have a big mission and we seek highly performing and accountable people who care deeply about the art of creation.
we're primarily looking for strong software engineers interested in working on geographic information systems, embedded systems, spacecraft commanding, mapping, and imagery.  while we expect you to have a strong background in building software systems, no prior experience in these specific systems is required.  you'll code in python and c++, among other languages.
see our open positions and apply at <a href=""https://planetlabs.recruiterbox.com/"" >.
come help us build a spacecraft network!","planet labs inc. - http://planet-labs.com > - san francisco, ca
we provide universal access to information about the changing planet. we'll soon operate the world’s largest fleet of earth imaging satellite systems to frequently image the entire planet and provide open access to that information. we have a big mission and we seek highly perform and accountable people who care deeply about the art of creation.
we're primarily looking for strong software engineers interested in working on geographic information systems, embedded systems, spacecraft management, mapping, and imagery.  while we expect you to have a strong background in building software systems, no prior experience in these specific systems is required.  you'll code in python and c++, among other languages.
see our open positions and apply at https://planetlabs.recruiterbox.com/ >.
come help us build a spacecraft network!","planet labs inc. - http://planet-labs.com > - san francisco, ca
we provide universal access to information about the changing planet. we'll soon operate the world’s largest fleet of earth imaging satellite systems to frequently image the entire planet and provide open access to that information. we have a big mission and we seek highly perform and accountable people who care deeply about the art of creation.
we're primarily looking for strong software engineers interested in working on geographic information systems, embedded systems, spacecraft management, mapping, and imagery.  while we expect you to have a strong background in building software systems, no prior experience in these specific systems is required.  you'll code in python and c++, among other languages.
see our open positions and apply at https://planetlabs.recruiterbox.com/ >.
come help us build a spacecraft network!",0.7656134366989136,0.7656134366989136,0.0,"Original job description for reference: 'Planet Labs Inc. - http://planet-labs.com > - San Francisco, CA
We provide universal access to information about the changing planet. We'll soon operate the world’s largest fleet of Earth imaging satellites to frequently image the entire planet and provide open access to that information. We have a big mission and we seek highly performing and accountable people who care deeply about the art of creation.
We're primarily looking for strong software engineers interested in working on geographic information systems, embedded systems, spacecraft commanding, mapping, and imagery.  While we expect you to have a strong background in building software systems, no prior experience in these specific systems is required.  You'll code in Python and C++, among other languages.
See our open positions and apply at https://planetlabs.recruiterbox.com/ >.
Come help us build a spacecraft network!' 
Based on the original description, the job is located in San Francisco, CA. The company, Planet Labs Inc., is seeking a qualified individual for the software engineers position. The ideal candidate would be skilled in the following technologies: Python and C++,. The remote work options for this job are currently unknown. Write a new job description using only the information provided in the original description.",0.0,0
"san francisco - thumbtack - software engineer
thumbtack is amazon for services. a quarter of a million businesses have listed on thumbtack, and we connect those businesses with new customers everyday. unlike many startups, we're well on our way to being profitable.
our small team is dedicated to excellent engineering and design. we eat meals together everyday cooked by an in-house chef. we work in a beautiful old warehouse in soma.
<a href=""http://www.thumbtack.com/engineering"" >http://www.thumbtack.com/engineering</a> and <a href=""http://www.thumbtack.com/jobs"" >http://www.thumbtack.com/jobs</a>
email chris at thumbtack with questions.","san francisco - thumbtack - software engineer
thumbtack is amazon for services. a quarter of a million businesses have listed on thumbtack, and we connect those businesses with new customers everyday. since many startups, we're well on our way to being profitable.
our small team is dedicated to excellent engineering and design. we eat meals together everyday cooked by an in-house chef. we work in a beautiful old warehouse in soma.
 and 
email chris at thumbtack with questions.","san francisco - thumbtack - software engineer
thumbtack is amazon for services. a quarter of a million businesses have listed on thumbtack, and we connect those businesses with new customers everyday. since many startups, we're well on our way to being profitable.
our small team is dedicated to excellent engineering and design. we eat meals together everyday cooked by an in-house chef. we work in a beautiful old warehouse in soma.
 and 
email chris at thumbtack with questions.",0.712647557258606,0.712647557258606,7.9999999999999964,"Original job description for reference: 'San Francisco - Thumbtack - Software Engineer
Thumbtack is Amazon for services. A quarter of a million businesses have listed on Thumbtack, and we connect those businesses with new customers everyday. Unlike many startups, we're well on our way to being profitable.
Our small team is dedicated to excellent engineering and design. We eat meals together everyday cooked by an in-house chef. We work in a beautiful old warehouse in SOMA.
 and 
Email chris at thumbtack with questions.' 
Based on the original description, the job is located in San Francisco - Thumbtack. The company, Thumbtack, is seeking a qualified individual for the Software Engineer position. The ideal candidate would be skilled in the following technologies: <. The remote work options for this job are currently unknown. Write a new job description using only the information provided in the original description.",0.0,0
"san francisco - thumbtack - software engineer
thumbtack is amazon for services. a quarter of a million businesses have listed on thumbtack, and we connect those businesses with new customers everyday. unlike many startups, we're well on our way to being profitable.
our small team is dedicated to excellent engineering and design. we eat meals together everyday cooked by an in-house chef. we work in a beautiful old warehouse in soma.
<a href=""http://www.thumbtack.com/engineering"" >http://www.thumbtack.com/engineering</a> and <a href=""http://www.thumbtack.com/jobs"" >http://www.thumbtack.com/jobs</a>
email chris at thumbtack with questions.","san francisco - thumbtack - software engineer
thumbtack is amazon for services. a quarter of a million businesses have listed on thumbtack, and we connect those businesses with new customers everyday. unlike many startups, we're well on our way to being profitable.
our small team is dedicated to excellent engineering and design. we eat meals together everyday cooked by an in-house chef. we work in a beautiful old warehouse in soma.
 and 
email chris at thumbtack with questions.","san francisco - thumbtack - software engineer
thumbtack is amazon for services. a quarter of a million businesses have listed on thumbtack, and we connect those businesses with new customers everyday. unlike many startups, we're well on our way to being profitable.
our small team is dedicated to excellent engineering and design. we eat meals together everyday cooked by an in-house chef. we work in a beautiful old warehouse in soma.
 and 
email chris at thumbtack with questions.",0.7597288489341736,0.7597288489341736,3.999999999999997,"Original job description for reference: 'San Francisco - Thumbtack - Software Engineer
Thumbtack is Amazon for services. A quarter of a million businesses have listed on Thumbtack, and we connect those businesses with new customers everyday. Unlike many startups, we're well on our way to being profitable.
Our small team is dedicated to excellent engineering and design. We eat meals together everyday cooked by an in-house chef. We work in a beautiful old warehouse in SOMA.
 and 
Email chris at thumbtack with questions.' 
Based on the original description, the job is located in San Francisco - Thumbtack. The company, Thumbtack, is seeking a qualified individual for the Software Engineer position. The ideal candidate would be skilled in the following technologies: <. The remote work options for this job are currently unknown. Write a new job description using only the information provided in the original description.",0.0,0
"san francisco (soma) -- grammarly -- platform/devops/backend engineering leads
grammarly (<a href=""http://www.grammarly.com)is"" > building out our core engineering teams in sf.
first, a little about us:
- our product: grammarly (<a href=""http://www.grammarly.com"" >) makes the world's best automated online proofreader, which highlights 250+ common grammar errors. - grammarly is profitable, and cash-flow positive -- all without raising any venture capital -- which allows us to chart our own path. - we have significant traction already -- millions of users, 1m+ fans on facebook, partnerships with 200+ universities and more.
we are looking to add exceptional engineers to the mix here in sf. our tech stack includes: - aws stack - programming languages: java, erlang, node.js, lisp, python - chef, jenkins, nexus, github - mysql, mongodb , redis, postgresql - and/or the best tool for the job
to apply: you can check out our open positions at <a href=""http://www.grammarly.com/jobs"" > or email to scott.thomas at grammarly.com.
thanks!","san francisco (soma) -- grammarly -- platform/devops/backend engineering leads
grammarly (http://grammarly.com)is > building out our core engineering teams in sf.
first, a little about us:
- our product: grammarly (http://grammarly.com >) makes the world's best automated online proofreader, which highlights 250+ common grammar errors. - grammarly is profitable, and cash-flow positive -- all without raising any venture capital -- which allows us to chart our own path. - we have significant traction already -- millions of users, 1m+ fans on facebook, partnerships with 200+ universities and more.
we are looking to add exceptional engineers to the mix here in sf. our tech stack includes: - aws stack - programming languages: java, erlang, node.js, lisp, python - chef, jenkins, mysql, mongodb , redis, postgresql - and/or the best tool for the job
to apply: you can check out our open positions at http://grammarly.com/jobs > or email to scot.thomas at grammarly.com.
thanks! 
based on the","san francisco (soma) -- grammarly -- platform/devops/backend engineering leads
grammarly (http://grammarly.com)is > building out our core engineering teams in sf.
first, a little about us:
- our product: grammarly (http://grammarly.com >) makes the world's best automated online proofreader, which highlights 250+ common grammar errors. - grammarly is profitable, and cash-flow positive -- all without raising any venture capital -- which allows us to chart our own path. - we have significant traction already -- millions of users, 1m+ fans on facebook, partnerships with 200+ universities and more.
we are looking to add exceptional engineers to the mix here in sf. our tech stack includes: - aws stack - programming languages: java, erlang, node.js, lisp, python - chef, jenkins, mysql, mongodb , redis, postgresql - and/or the best tool for the job
to apply: you can check out our open positions at http://grammarly.com/jobs > or email to scot.thomas at grammarly.com.
thanks! 
based on the",0.7916052937507629,0.7916052937507629,0.0,"Original job description for reference: 'San Francisco (SOMA) -- Grammarly -- Platform/DevOps/Backend Engineering Leads
Grammarly (http://grammarly.com)is > building out our core engineering teams in SF.
First, a little about us:
- Our product: Grammarly (http://grammarly.com >) makes the world's best automated online proofreader, which highlights 250+ common grammar errors. - Grammarly is profitable, and cash-flow positive -- all without raising any venture capital -- which allows us to chart our own path. - We have significant traction already -- millions of users, 1M+ fans on Facebook, partnerships with 200+ universities and more.
We are looking to add exceptional engineers to the mix here in SF. Our tech stack includes: - AWS stack - Programming languages: Java, Erlang, Node.js, Lisp, Python - Chef, Jenkins, Nexus, Github - MySQL, MongoDB , Redis, PostgreSQL - And/or the best tool for the job
TO APPLY: You can check out our open positions at http://grammarly.com/jobs > or email to scott.thomas AT grammarly.com.
Thanks!' 
Based on the original description, the job is located in San Francisco. The company, Grammarly, is seeking a qualified individual for the Platform/DevOps/Backend Engineering Leads position. The ideal candidate would be skilled in the following technologies: Java, Erlang, Node.js, Lisp, Python. The remote work options for this job are currently unknown. Write a new job description using only the information provided in the original description.",0.0,0
"refresh, inc.
mountain view, ca
apply at: redacted_email
h1b transfer applicants welcome.
who we are:
refresh is a silicon valley startup located in downtown mountain view, just blocks from caltrain. we rraised $10m from top vc’s foundation capital, redpoint and charles river ventures. our current team includes google, microsoft, yahoo, linkedin, and salesforce veterans, as well as stanford and harvard alum.
looking to hire a full-time web-developer. skills should include javascript, html, css, json, angular/backbone/ember.
familiarity with rest apis, mongo, java a plus.
email: jobs at refresh.io","refresh, inc.
mountain view, ca
apply at: redacted_email
h1b transfer applicants welcome.
who we are:
refresh is a silicon valley startup located in downtown mountain view, just blocks from caltrain. we r raised $10m from top vc’s foundation capital, redpoint and charles river ventures. our current team includes google, microsoft, yahoo, linkedin, and salesforce veterans, as well as stanford and harvard alum.
looking to hire a full-time web-developer. skills should include javascript, html, css, json, angular/backbone/ember.
familiarity with rest apis, mongo, java, a plus.
email: jobs at rest.io'","refresh, inc.
mountain view, ca
apply at: redacted_email
h1b transfer applicants welcome.
who we are:
refresh is a silicon valley startup located in downtown mountain view, just blocks from caltrain. we r raised $10m from top vc’s foundation capital, redpoint and charles river ventures. our current team includes google, microsoft, yahoo, linkedin, and salesforce veterans, as well as stanford and harvard alum.
looking to hire a full-time web-developer. skills should include javascript, html, css, json, angular/backbone/ember.
familiarity with rest apis, mongo, java, a plus.
email: jobs at rest.io'",0.6986032724380493,0.6986032724380493,2.5000000000000027,"Original job description for reference: 'Refresh, Inc.
Mountain View, CA
Apply at: REDACTED_EMAIL
H1B transfer applicants welcome.
Who we are:
Refresh is a Silicon Valley startup located in downtown Mountain View, just blocks from CalTrain. We rraised $10M from top VC’s Foundation Capital, Redpoint and Charles River Ventures. Our current team includes Google, Microsoft, Yahoo, LinkedIn, and Salesforce veterans, as well as Stanford and Harvard alum.
Looking to hire a full-time Web-developer. Skills should include javascript, HTML, CSS, JSON, angular/backbone/ember.
Familiarity with REST APIs, mongo, java a plus.
email: jobs at refresh.io' 
Based on the original description, the job is located in just blocks from CalTrain. The company, Refresh, Inc., is seeking a qualified individual for the Web-developer position. The ideal candidate would be skilled in the following technologies: javascript, HTML, CSS, JSON, angular/backbone/ember. The remote work options for this job are currently unknown. Write a new job description using only the information provided in the original description.",0.0,0
"redi technologies (<a href=""http://www.redi.com"" >)
=========================================
locations :: new york, ny and dallas (plano), texas
background :: our mission is to “make trading better”. redi is a mature startup dedicated to taking an already successful trading platform to the next level. as a tech company that operates in the financial trading industry, we have a very different perspective and approach. our next-generation platform is focused on building a community for the buy-side, sell-side, and technology providers, bridging the wall street and the fintech startup spaces. we take a highly open and collaborative approach to building our technology (everything from c++, java, .net, ruby, angular, nodejs, chef, postgresql, etc). we need individuals with a passion for technology, and an unparalleled drive to deliver world-class software across the desktop, web, and mobile contexts. financial knowledge is not required, but a strong engineering mindset and razor-sharp problem solving skills are a must.
roles (full-time, h1b, visa supported) ::
  - software engineers
  
  - devops engineers

  - test engineers

  - product managers

we'd love to hear from you. send any inquiries or resumes to: redacted_email
- josh (cto)","redi technologies (http://redi.com >)
=========================================
locations :: new york, ny and dallas (plano), texas
background :: our mission is to “make trading better”. redi is a mature startup dedicated to taking an already successful trading platform to the next level. as a tech company that operates in the financial trading industry, we have a very different perspective and approach. our next-generation platform is focused on building a community for the buy-side, sell-side, and technology providers, bridging the wall street and the fintech startup spaces. we take a highly open and collaborative approach to building our technology (everything from c++, java, .net, ruby, angular, nodejs, chef, postgresql, etc). we need individuals with a passion for technology, and an unparalleled drive to deliver world-class software across the desktop, web, and mobile context. financial knowledge is not required, but a strong engineering mindset and razor-sharp problem solving skills are a must.
roles (full-time, h1b, visa supported) ::
  - software engineers
  
  - devops engineers

  - test engineers

  - product managers","redi technologies (http://redi.com >)
=========================================
locations :: new york, ny and dallas (plano), texas
background :: our mission is to “make trading better”. redi is a mature startup dedicated to taking an already successful trading platform to the next level. as a tech company that operates in the financial trading industry, we have a very different perspective and approach. our next-generation platform is focused on building a community for the buy-side, sell-side, and technology providers, bridging the wall street and the fintech startup spaces. we take a highly open and collaborative approach to building our technology (everything from c++, java, .net, ruby, angular, nodejs, chef, postgresql, etc). we need individuals with a passion for technology, and an unparalleled drive to deliver world-class software across the desktop, web, and mobile context. financial knowledge is not required, but a strong engineering mindset and razor-sharp problem solving skills are a must.
roles (full-time, h1b, visa supported) ::
  - software engineers
  
  - devops engineers

  - test engineers

  - product managers",0.8888942003250122,0.8888942003250122,3.5000000000000036,"Original job description for reference: 'REDI Technologies (http://redi.com >)
=========================================
Locations :: New York, NY and Dallas (Plano), Texas
Background :: Our mission is to “make trading better”. REDI is a mature startup dedicated to taking an already successful trading platform to the next level. As a tech company that operates in the financial trading industry, we have a very different perspective and approach. Our next-generation platform is focused on building a community for the buy-side, sell-side, and technology providers, bridging the Wall Street and the FinTech startup spaces. We take a highly open and collaborative approach to building our technology (everything from C++, Java, .NET, Ruby, Angular, NodeJS, Chef, PostgreSQL, etc). We need individuals with a passion for technology, and an unparalleled drive to deliver world-class software across the desktop, web, and mobile contexts. Financial knowledge is not required, but a strong engineering mindset and razor-sharp problem solving skills are a must.
Roles (FULL-TIME, H1B, VISA supported) ::
  - Software Engineers
  
  - DevOps Engineers

  - Test Engineers

  - Product Managers

We'd love to hear from you. Send any inquiries or resumes to: REDACTED_EMAIL
- Josh (CTO)' 
Based on the original description, the job is located in New York, NY and Dallas (Plano), Texas. The company, REDI Technologies, is seeking a qualified individual for the Software Engineers
  
  position. The ideal candidate would be skilled in the following technologies: C++, Java, .NET, Ruby. The remote work options for this job are currently unknown. Write a new job description using only the information provided in the original description.",0.0,1
"remote or one of our offices: san francisco, ca - shanghai, china
---
we build products at the intersection of technology around data. lots of data visualization, big data and infrastructure.
we work with large organizations on challenging problems (the world bank, the united nations, cnn) or on our own products (mostly developer tools, things like <a href=""http://devo.ps"" > or <a href=""http://octokan.com"" >).
we are a multicultural team with french, american, british, chinese, korean, dutch and finnish colleagues. we are about to settle a third office in berlin and are looking at remote hiring in spain and seoul.
we work a lot with javascript (node.js, angularjs), python, occasionally go and erlang. lots of single page apps, apis and infrastructure automation.
we are looking for full-time or interns:
- developers; front-end (html5 + compass + angularjs), backend (node.js, python), ops (python, go).
- designers; you have design chops, understand technology (html/css...) and do more than nice pictures (content strategy, color theory, ...).
- strategist; you can quickly immerse yourself in a new field of knowledge, have a knack for data and are quick at recognizing patterns. you are a jack-of-all-trades that can think a solution and get it shipped, either alone or with a team.
- marketing; you have what it takes to grow a brand or product online and understand how to leverage online and offline tools to get there.
- business development; if you are in washington dc, berlin or paris, understand enough of our space and would like to help us grow our services, shoot us an email.
---
drop me a line at redacted_email, or go to <a href=""http://wiredcraft.com/careers.html"" >","remote or one of our offices: san francisco, ca - shanghai, china
---
we build products at the intersection of technology around data. lots of data visualization, big data and infrastructure.
we work with large organizations on challenging problems (the world bank, the united nations, cnn) or on our own products (mostly developer tools, things like http://devo.ps > or http://octokan.com >).
we are a multicultural team with french, american, british, chinese, korean, dutch and finnish colleagues. we are about to settle a third office in berlin and are looking at remote hiring in spain and seoul.
we work a lot with javascript (node.js, angularjs), python, occasionally go and erlang. lots of single page apps, apis and infrastructure automation.
we are looking for full-time or interns:
- developers; front-end (html5 + compass + angularjs), backend (node.js, python), ops (python, go).
- designers; you have design chops, understand technology (html/css...) and do more than nice pictures (content strategy, color theory, ...).
- strategist; you can quickly immerse yourself in a new field of knowledge","remote or one of our offices: san francisco, ca - shanghai, china
---
we build products at the intersection of technology around data. lots of data visualization, big data and infrastructure.
we work with large organizations on challenging problems (the world bank, the united nations, cnn) or on our own products (mostly developer tools, things like http://devo.ps > or http://octokan.com >).
we are a multicultural team with french, american, british, chinese, korean, dutch and finnish colleagues. we are about to settle a third office in berlin and are looking at remote hiring in spain and seoul.
we work a lot with javascript (node.js, angularjs), python, occasionally go and erlang. lots of single page apps, apis and infrastructure automation.
we are looking for full-time or interns:
- developers; front-end (html5 + compass + angularjs), backend (node.js, python), ops (python, go).
- designers; you have design chops, understand technology (html/css...) and do more than nice pictures (content strategy, color theory, ...).
- strategist; you can quickly immerse yourself in a new field of knowledge",0.7714575529098511,0.7714575529098511,3.3647947677041037,"Original job description for reference: 'Remote or one of our offices: San Francisco, CA - Shanghai, China
---
We build products at the intersection of technology around data. Lots of data visualization, big data and infrastructure.
We work with large organizations on challenging problems (the World Bank, the United Nations, CNN) OR on our own products (mostly developer tools, things like http://devo.ps > or http://octokan.com >).
We are a multicultural team with French, American, British, Chinese, Korean, Dutch and Finnish colleagues. We are about to settle a third office in Berlin and are looking at remote hiring in Spain and Seoul.
We work a lot with Javascript (node.js, AngularJS), Python, occasionally Go and Erlang. Lots of single page apps, APIs and infrastructure automation.
We are looking for full-time or interns:
- Developers; front-end (HTML5 + Compass + AngularJS), backend (node.js, Python), ops (Python, Go).
- Designers; you have design chops, understand technology (HTML/CSS...) and do more than nice pictures (content strategy, color theory, ...).
- Strategist; you can quickly immerse yourself in a new field of knowledge, have a knack for data and are quick at recognizing patterns. You are a jack-of-all-trades that can think a solution and get it shipped, either alone or with a team.
- Marketing; you have what it takes to grow a brand or product online and understand how to leverage online and offline tools to get there.
- Business Development; if you are in Washington DC, Berlin or Paris, understand enough of our space and would like to help us grow our services, shoot us an email.
---
Drop me a line at REDACTED_EMAIL, or go to http://wiredcraft.com/careers.html >' 
Based on the original description, the job is located in Washington DC, Berlin or Paris. The company, octokan.com, is seeking a qualified individual for the Developers position. The ideal candidate would be skilled in the following technologies: Designers. The remote work options for this job are currently unknown. Write a new job description using only the information provided in the original description.",0.0,0
"remote or one of our offices: san francisco, ca - shanghai, china
---
we build products at the intersection of technology around data. lots of data visualization, big data and infrastructure.
we work with large organizations on challenging problems (the world bank, the united nations, cnn) or on our own products (mostly developer tools, things like <a href=""http://devo.ps"" > or <a href=""http://octokan.com"" >).
we are a multicultural team with french, american, british, chinese, korean, dutch and finnish colleagues. we are about to settle a third office in berlin and are looking at remote hiring in spain and seoul.
we work a lot with javascript (node.js, angularjs), python, occasionally go and erlang. lots of single page apps, apis and infrastructure automation.
we are looking for full-time or interns:
- developers; front-end (html5 + compass + angularjs), backend (node.js, python), ops (python, go).
- designers; you have design chops, understand technology (html/css...) and do more than nice pictures (content strategy, color theory, ...).
- strategist; you can quickly immerse yourself in a new field of knowledge, have a knack for data and are quick at recognizing patterns. you are a jack-of-all-trades that can think a solution and get it shipped, either alone or with a team.
- marketing; you have what it takes to grow a brand or product online and understand how to leverage online and offline tools to get there.
- business development; if you are in washington dc, berlin or paris, understand enough of our space and would like to help us grow our services, shoot us an email.
---
drop me a line at redacted_email, or go to <a href=""http://wiredcraft.com/careers.html"" >","remote or one of our offices: san francisco, ca - shanghai, china
---
we build products at the intersection of technology around data. lots of data visualization, big data and infrastructure.
we work with large organizations on challenging problems (the world bank, the united nations, cnn) or on our own products (mostly developer tools, things like http://devo.ps > or http://octokan.com >).
we are a multicultural team with french, american, british, chinese, korean, dutch and finnish colleagues. we are about to settle a third office in berlin and are looking at remote hiring in spain and seoul.
we work a lot with javascript (node.js, angularjs), python, occasionally go and erlang. lots of single page apps, apis and infrastructure automation.
we are looking for full-time or interns:
- developers; front-end (html5 + compass + angularjs), backend (node.js, python), ops (python, go).
- designers; you have design chops, understand technology (html/css...) and do more than nice pictures (content strategy, color theory, ...).
- strategist; you can quickly immerse yourself in a new field of knowledge","remote or one of our offices: san francisco, ca - shanghai, china
---
we build products at the intersection of technology around data. lots of data visualization, big data and infrastructure.
we work with large organizations on challenging problems (the world bank, the united nations, cnn) or on our own products (mostly developer tools, things like http://devo.ps > or http://octokan.com >).
we are a multicultural team with french, american, british, chinese, korean, dutch and finnish colleagues. we are about to settle a third office in berlin and are looking at remote hiring in spain and seoul.
we work a lot with javascript (node.js, angularjs), python, occasionally go and erlang. lots of single page apps, apis and infrastructure automation.
we are looking for full-time or interns:
- developers; front-end (html5 + compass + angularjs), backend (node.js, python), ops (python, go).
- designers; you have design chops, understand technology (html/css...) and do more than nice pictures (content strategy, color theory, ...).
- strategist; you can quickly immerse yourself in a new field of knowledge",0.7714575529098511,0.7714575529098511,3.3647947677041037,"Original job description for reference: 'Remote or one of our offices: San Francisco, CA - Shanghai, China
---
We build products at the intersection of technology around data. Lots of data visualization, big data and infrastructure.
We work with large organizations on challenging problems (the World Bank, the United Nations, CNN) OR on our own products (mostly developer tools, things like http://devo.ps > or http://octokan.com >).
We are a multicultural team with French, American, British, Chinese, Korean, Dutch and Finnish colleagues. We are about to settle a third office in Berlin and are looking at remote hiring in Spain and Seoul.
We work a lot with Javascript (node.js, AngularJS), Python, occasionally Go and Erlang. Lots of single page apps, APIs and infrastructure automation.
We are looking for full-time or interns:
- Developers; front-end (HTML5 + Compass + AngularJS), backend (node.js, Python), ops (Python, Go).
- Designers; you have design chops, understand technology (HTML/CSS...) and do more than nice pictures (content strategy, color theory, ...).
- Strategist; you can quickly immerse yourself in a new field of knowledge, have a knack for data and are quick at recognizing patterns. You are a jack-of-all-trades that can think a solution and get it shipped, either alone or with a team.
- Marketing; you have what it takes to grow a brand or product online and understand how to leverage online and offline tools to get there.
- Business Development; if you are in Washington DC, Berlin or Paris, understand enough of our space and would like to help us grow our services, shoot us an email.
---
Drop me a line at REDACTED_EMAIL, or go to http://wiredcraft.com/careers.html >' 
Based on the original description, the job is located in Washington DC, Berlin or Paris. The company, octokan.com, is seeking a qualified individual for the Developers position. The ideal candidate would be skilled in the following technologies: Designers. The remote work options for this job are currently unknown. Write a new job description using only the information provided in the original description.",0.0,0
"wiredcraft - <a href=""http://wiredcraft.com/careers.html"" > - san francisco, ca &amp; shanghai, china
we're a team of technologists working on ambitious projects. we're problem solvers before anything else and tend to work on stuff that matters, may this be on our own products or with the most prestigious organizations in the world, from the world bank to cnn.
we are recruiting both f/t and interns for our shanghai and san francisco locations:
- web developer (both front-end and back-end) - you are smart, genuinely curious, eager to learn and you like to ship. you have serious technical chops.
- online marketing manager - you have what it takes to grow a brand or product online and understand how to leverage online and offline tools to get there.
- ui designer - you’re passionate about building simple and attractive products and can explain your design process.
either shoot us an email at redacted_email or visit the careers page: <a href=""http://wiredcraft.com/careers.html"" >","wiredcraft - http://wiredcraft.com/careers.html > - san francisco, ca &amp; shanghai, china
we're a team of technologists working on ambitious projects. we're problem solvers before anything else and tend to work on stuff that matters, may this be on our own products or with the most prestigious organizations in the world, from the world bank to cnn.
we are recruiting both f/t and interns for our shanghai and san francisco locations:
- web developer (both front-end and back-end) - you are smart, genuinely curious, eager to learn and you like to ship. you have serious technical chops.
- online marketing manager - you have what it takes to grow a brand or product online and understand how to leverage online and offline tools to get there.
- ui designer - you’re passionate about building simple and attractive products and can explain your design process.
either shoot us an email at redacted_email or visit the careers page: http://wiredcraft.com/careers.html >
- http://working on the original description, the job is located in shanghai and san francisco. the company, wiredcraft, is seeking a qualified individual for the web developer position","wiredcraft - http://wiredcraft.com/careers.html > - san francisco, ca &amp; shanghai, china
we're a team of technologists working on ambitious projects. we're problem solvers before anything else and tend to work on stuff that matters, may this be on our own products or with the most prestigious organizations in the world, from the world bank to cnn.
we are recruiting both f/t and interns for our shanghai and san francisco locations:
- web developer (both front-end and back-end) - you are smart, genuinely curious, eager to learn and you like to ship. you have serious technical chops.
- online marketing manager - you have what it takes to grow a brand or product online and understand how to leverage online and offline tools to get there.
- ui designer - you’re passionate about building simple and attractive products and can explain your design process.
either shoot us an email at redacted_email or visit the careers page: http://wiredcraft.com/careers.html >
- http://working on the original description, the job is located in shanghai and san francisco. the company, wiredcraft, is seeking a qualified individual for the web developer position",0.636013388633728,0.636013388633728,2.0,"Original job description for reference: 'Wiredcraft - http://wiredcraft.com/careers.html > - San Francisco, CA &amp; Shanghai, China
We're a team of technologists working on ambitious projects. We're problem solvers before anything else and tend to work on stuff that matters, may this be on our own products or with the most prestigious organizations in the world, from the World Bank to CNN.
We are recruiting both F/T and interns for our Shanghai and San Francisco locations:
- Web developer (both front-end and back-end) - You are smart, genuinely curious, eager to learn and you like to ship. You have serious technical chops.
- Online marketing manager - You have what it takes to grow a brand or product online and understand how to leverage online and offline tools to get there.
- UI designer - You’re passionate about building simple and attractive products and can explain your design process.
Either shoot us an email at REDACTED_EMAIL or visit the careers page: http://wiredcraft.com/careers.html >' 
Based on the original description, the job is located in Shanghai and San Francisco. The company, Wiredcraft, is seeking a qualified individual for the Web developer position. The ideal candidate would be skilled in the following technologies: 
- Web developer. The remote work options for this job are currently unknown. Write a new job description using only the information provided in the original description.",0.0,0
